假面之夜,[日] 东野圭吾, 7.1,小说文学,书名：假面之夜*-*作者：[日] 东野圭吾*-*格式：EPUB/MOBI/AZW3*-*评分：7.1*-*出版社：南海出版公司*-*出版年：2018-6*-*标签：小说推理日本*-*ISBN： 9787544292825 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111712484547.jpg,百度云盘##https://pan.baidu.com/s/1rBoByOi55Fw9SzxxwWveCg,蓝奏云盘##https://www.lanzous.com/b02mmn8pi ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36286054-b7f916,百度提取码：2q3t蓝奏提取码：evf9,https://www.aibooks.cc/books/5028.html
麦肯锡教我的写作武器,[日]高杉尚孝, 7.6,学习教育,书名：麦肯锡教我的写作武器*-*作者：[日]高杉尚孝*-*格式：EPUB/MOBI/AZW3*-*评分：7.6*-*出版社：北京联合出版公司·后浪出版公司*-*出版年：2013-7*-*标签：商业职场逻辑*-*ISBN： 9787550215528 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111712442214.jpg,百度云盘##https://pan.baidu.com/s/19x6w9zQhtt8UKwKoiPSd7A,蓝奏云盘##https://www.lanzous.com/b02mmn84h ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36286042-c668bc,百度提取码：hvkk蓝奏提取码：at8x,https://www.aibooks.cc/books/5025.html
朕知道了,傅淞嚴, 7.8,历史传记,书名：朕知道了*-*作者：傅淞嚴*-*格式：EPUB/MOBI/AZW3*-*评分：7.8*-*出版社：华文出版社*-*出版年：2014-6 *-*标签：历史清史雍正*-*ISBN： 9789865842284 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111712385760.jpg,百度云盘##https://pan.baidu.com/s/12GulKSqV_bLqVMWdZtEnlg,蓝奏云盘##https://www.lanzous.com/b02mmn7sf ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36286018-2d19d6,百度提取码：eybe蓝奏提取码：h3hu,https://www.aibooks.cc/books/5022.html
与自己和解：治愈你内心的内在小孩,一行禅师, 8.3,人文社科,书名：与自己和解：治愈你内心的内在小孩*-*作者：一行禅师*-*格式：EPUB/MOBI/AZW3*-*评分：8.3*-*出版社：河南文艺出版社*-*出版年：2014-6-1*-*标签：心灵心理自愈*-*ISBN： 9787807659310 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111712313130.jpg,百度云盘##https://pan.baidu.com/s/1cZlEApNUdpV3bi1IcH0N7Q,蓝奏云盘##https://www.lanzous.com/b02mmn7he ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36285982-cbecf6,百度提取码：jcsd蓝奏提取码：griw,https://www.aibooks.cc/books/5019.html
半小时漫画经济学（金融危机篇）,陈磊·半小时漫画团队, 7.8,人文社科,书名：半小时漫画经济学（金融危机篇）*-*作者：陈磊·半小时漫画团队*-*格式：EPUB/MOBI/AZW3*-*评分：7.8*-*出版社：海南出版社*-*出版年：2019-10-20*-*标签：漫画经济绘本*-*ISBN： 9787544388672 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111712242916.jpg,百度云盘##https://pan.baidu.com/s/1CXRVzf3rd8F_zaW-sbB6yg,蓝奏云盘##https://www.lanzous.com/b02mmn76d ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36285919-698dd2,百度提取码：byei蓝奏提取码：6e89,https://www.aibooks.cc/books/5016.html
食帖08：自给自足指南书,林江, 7.0,生活时尚,书名：食帖08：自给自足指南书*-*作者：林江*-*格式：EPUB/MOBI/AZW3*-*评分：7.0*-*出版社：中信出版集团股份有限公司*-*出版年：2016-5-1*-*标签：生活美食饮食*-*ISBN： 9787508659428 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111506234748.jpg,百度云盘##https://pan.baidu.com/s/1ipdiXLuWPjjtEUmIbRPD0A,蓝奏云盘##https://www.lanzous.com/b02mmj6he ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36260002-af1992,百度提取码：2y43蓝奏提取码：4yz5,https://www.aibooks.cc/books/5012.html
英国《金融时报》原文阅读精选集（一）,英国《金融时报》, 暂无,英文原版,书名：英国《金融时报》原文阅读精选集（一）*-*作者：英国《金融时报》*-*格式：EPUB/MOBI/AZW3*-*评分：暂无*-*出版社：浙江出版集团*-*出版年：---*-*标签：英文金融*-*ISBN： --- *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/201911150619328.jpg,百度云盘##https://pan.baidu.com/s/1IQmtcSygKHh7bmt0aebkng,蓝奏云盘##https://www.lanzous.com/b02mmj60h ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36259993-3e80f2,百度提取码：cgy9蓝奏提取码：6ksg,https://www.aibooks.cc/books/5009.html
高堡奇人,[美] 菲利普·迪克, 7.6,小说文学,书名：高堡奇人*-*作者：[美] 菲利普·迪克*-*格式：EPUB/MOBI/AZW3*-*评分：7.6*-*出版社： 译林出版社*-*出版年：2017-10*-*标签：小说科幻*-*ISBN： 9787544756532 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111506152716.jpg,百度云盘##https://pan.baidu.com/s/13gGgpe0zbAHZIQarHhOL6Q,蓝奏云盘##https://www.lanzous.com/b02mmj5pg ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36259990-134c48,百度提取码：a9vw蓝奏提取码：98hc,https://www.aibooks.cc/books/5006.html
龙蛋,[美]罗伯特·福沃德, 8.6,小说文学,书名：龙蛋*-*作者：[美]罗伯特·福沃德*-*格式：EPUB/MOBI/AZW3*-*评分：8.6*-*出版社：四川科学技术出版社*-*出版年： 2019-6*-*标签：小说科幻*-*ISBN： 9787536494220 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111506120979.jpg,百度云盘##https://pan.baidu.com/s/13M9EMQQ0uvfeewFhtOAeJw,蓝奏云盘##https://www.lanzous.com/b02mmj5ab ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36259984-f8fec7,百度提取码：gsag蓝奏提取码：fc90,https://www.aibooks.cc/books/5003.html
麦肯锡教我的谈判武器,[日]高杉尚孝, 7.8,经济管理,书名：麦肯锡教我的谈判武器*-*作者：[日]高杉尚孝*-*格式：EPUB/MOBI/AZW3*-*评分：7.8*-*出版社：北京联合出版公司·后浪出版公司*-*出版年：2016-1 *-*标签：沟通谈判逻辑*-*ISBN： 9787550266117 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111506081015.jpg,百度云盘##https://pan.baidu.com/s/1oahybreADhom9ck0wwSQ7Q,蓝奏云盘##https://www.lanzous.com/b02mmj4xi ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36259975-a62fb8,百度提取码：smat蓝奏提取码：9ngo,https://www.aibooks.cc/books/5000.html
光棍危机,瓦莱丽•M.赫德森, 7.1,人文社科,书名：光棍危机*-*作者：瓦莱丽•M.赫德森*-*格式：EPUB/MOBI/AZW3*-*评分：7.1*-*出版社：中央编译出版社*-*出版年：2016-8*-*标签：文化社会*-*ISBN： 9787511730589 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111506054145.jpg,百度云盘##https://pan.baidu.com/s/18iLS5iodyt1MUiu31vLA-w,蓝奏云盘##https://www.lanzous.com/b02mmj4mh ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36259966-cb47a3,百度提取码：vw5k蓝奏提取码：9alq,https://www.aibooks.cc/books/4997.html
尸人庄谜案,[日] 今村昌弘, 7.4,小说文学,书名：尸人庄谜案*-*作者：[日] 今村昌弘*-*格式：EPUB/MOBI/AZW3*-*评分：7.4*-*出版社：北京联合出版公司*-*出版年：2019-9*-*标签：小说推理日本*-*ISBN： 9787559628312 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111505593121.jpg,百度云盘##https://pan.baidu.com/s/1aDa_pKFMEIwxv8nF6CPcLQ,蓝奏云盘##https://www.lanzous.com/b02mmj4ej ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36259921-546571,百度提取码：2hqg蓝奏提取码：59cf,https://www.aibooks.cc/books/4993.html
法式诱惑,[美]伊莱恩·西奥利诺, 8.3,人文社科,书名：法式诱惑*-*作者：[美]伊莱恩·西奥利诺*-*格式：EPUB/MOBI/AZW3*-*评分：8.3*-*出版社： 南京大学出版社*-*出版年：2018-9*-*标签：文化法国社会*-*ISBN： 9787305203640 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111505550667.jpg,百度云盘##https://pan.baidu.com/s/189XxdHh5zoEkaoQ3kOARHQ,蓝奏云盘##https://www.lanzous.com/b02mmj45a ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36259906-cdf911,百度提取码：bvm1蓝奏提取码：es26,https://www.aibooks.cc/books/4990.html
商业冒险,[美] 约翰·布鲁克斯, 7.1,经济管理,书名：商业冒险*-*作者：[美] 约翰·布鲁克斯*-*格式：EPUB/MOBI/AZW3*-*评分：7.1*-*出版社：北京联合出版公司*-*出版年： 2015-5-10*-*标签：商业经济财经*-*ISBN： 9787550227637 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111505491996.jpg,百度云盘##https://pan.baidu.com/s/1w83PGR5eEeajD8Vm-PrIWg,蓝奏云盘##https://www.lanzous.com/b02mmj3rg ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36259891-f79bf6,百度提取码：y38r蓝奏提取码：5ivw,https://www.aibooks.cc/books/4987.html
快乐王子（译文经典）,[英]王尔德, 9.1,小说文学,书名：快乐王子（译文经典）*-*作者：[英]王尔德*-*格式：EPUB/MOBI/AZW3*-*评分：9.1*-*出版社：上海译文出版社*-*出版年：2010-4-1*-*标签：文学童话*-*ISBN： 9787532750566 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111505453813.jpg,百度云盘##https://pan.baidu.com/s/1Gp5fe76OhkzD9n0Rcx_njg,蓝奏云盘##https://www.lanzous.com/b02mmj3ji ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36259840-3de1b5,百度提取码：7tdh蓝奏提取码：d8sg,https://www.aibooks.cc/books/4984.html
食帖04：肉!肉!肉!,林江主编, 7.6,生活时尚,书名：食帖04：肉!肉!肉!*-*作者：林江主编*-*格式：EPUB/MOBI/AZW3*-*评分：7.6*-*出版社：中信出版社*-*出版年：2015-6*-*标签：生活美食饮食*-*ISBN： 9787508651705 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111505400156.jpg,百度云盘##https://pan.baidu.com/s/1BC6AdFwF0f3RFfbAyvBybQ,蓝奏云盘##https://www.lanzous.com/b02mmj35e ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36259822-556817,百度提取码：5p2w蓝奏提取码：7q2d,https://www.aibooks.cc/books/4981.html
格兰贝的年轻人,[爱尔兰] 科林·巴雷特, 8.0,小说文学,书名：格兰贝的年轻人*-*作者：[爱尔兰] 科林·巴雷特*-*格式：EPUB/MOBI/AZW3*-*评分：8.0*-*出版社：上海译文出版社*-*出版年：2019-8*-*标签：小说文学青年*-*ISBN： 9787532781232 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111505361142.jpg,百度云盘##https://pan.baidu.com/s/1aMNs6wGRz4ICHTu6z7X0Kg,蓝奏云盘##https://www.lanzous.com/b02mmj2yh ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36259807-4a2ed8,百度提取码：npbp蓝奏提取码：7bva,https://www.aibooks.cc/books/4978.html
边界: 企业机会出现在组织边界被打破的地方,[英] 吉莲·邰蒂, 6.9,经济管理,书名：边界: 企业机会出现在组织边界被打破的地方*-*作者：[英] 吉莲·邰蒂*-*格式：EPUB/MOBI/AZW3*-*评分： 6.9*-*出版社： 中信出版集团股份有限公司*-*出版年：2019-2*-*标签：企业沟通管理*-*ISBN： 9787508697543 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111505313831.jpg,百度云盘##https://pan.baidu.com/s/18xdbJ0UITw_qYia2UVg2IA,蓝奏云盘##https://www.lanzous.com/b02mmj2ra ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36259798-b96f32,百度提取码：k929蓝奏提取码：4sc2,https://www.aibooks.cc/books/4975.html
策略：如何在复杂的世界里成为高手,江潮, 3.0,励志成功,书名：策略：如何在复杂的世界里成为高手*-*作者：江潮*-*格式：EPUB/MOBI/AZW3*-*评分：3.0*-*出版社：四川文艺出版社*-*出版年：2018-10*-*标签：励志激励职场*-*ISBN： 9787541151521 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111505273791.jpg,百度云盘##https://pan.baidu.com/s/1gcSBS3PYtwi-gXDUWrfBww,蓝奏云盘##https://www.lanzous.com/b02mmj2ng ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36259795-f441f2,百度提取码：d6u8蓝奏提取码：8b1l,https://www.aibooks.cc/books/4972.html
蝶变：澳门博彩业田野叙事,刘昭瑞/霍志钊, 8.4,人文社科,书名：蝶变：澳门博彩业田野叙事*-*作者：刘昭瑞/霍志钊*-*格式：EPUB/MOBI/AZW3*-*评分：8.4*-*出版社： 商务印书馆*-*出版年：2017-10*-*标签：澳门社会纪实*-*ISBN： 9787100138772 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111505194663.jpg,百度云盘##https://pan.baidu.com/s/18HRet1tJS-7hsk4KBME1hg,蓝奏云盘##https://www.lanzous.com/b02mmj2fi ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36259771-f6a69d,百度提取码：8jrd蓝奏提取码：fnqu,https://www.aibooks.cc/books/4969.html
高情商者会谈判,冯岳宁, 暂无,历史传记,书名：高情商者会谈判*-*作者：冯岳宁*-*格式：EPUB/MOBI/AZW3*-*评分：暂无*-*出版社：中国法制出版社*-*出版年：---*-*标签：励志情商谈判*-*ISBN： 9787509397299 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111505092082.jpg,百度云盘##https://pan.baidu.com/s/1VaqgZCTxaH_UC016WWQ6GA,蓝奏云盘##https://www.lanzous.com/b02mmj1wj ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36259756-95095f,百度提取码：xk7d蓝奏提取码：b3yp,https://www.aibooks.cc/books/4966.html
命运（修订典藏版）,陆天明, 暂无,小说文学,书名：命运（修订典藏版）*-*作者：陆天明*-*格式：EPUB/MOBI/AZW3*-*评分：暂无*-*出版社：新星出版社*-*出版年：2018-7*-*标签：文化文学经典*-*ISBN： 9787513330862 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111505060245.jpg,百度云盘##https://pan.baidu.com/s/1SUnNRWDM3D5FzapUbjcMnQ,蓝奏云盘##https://www.lanzous.com/b02mmj1jg ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36259738-756eff,百度提取码：26y9蓝奏提取码：67oc,https://www.aibooks.cc/books/4963.html
虎妈战歌,[美]蔡美儿, 7.2,学习教育,书名：虎妈战歌*-*作者：[美]蔡美儿*-*格式：EPUB/MOBI/AZW3*-*评分：7.2*-*出版社： 中信出版社*-*出版年：2019-4*-*标签：成长教育育儿*-*ISBN： 9787521700459 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111505024354.jpg,百度云盘##https://pan.baidu.com/s/1-jEluj8JwsV4Aq40TkZpGA,蓝奏云盘##https://www.lanzous.com/b02mmj1eb ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36259729-e892da,百度提取码：iwcq蓝奏提取码：9ip6,https://www.aibooks.cc/books/4960.html
棉被（译文经典）,[日]田山花袋 , 7.1,小说文学,书名：棉被（译文经典）*-*作者：[日]田山花袋 *-*格式：EPUB/MOBI/AZW3*-*评分：7.1*-*出版社：上海译文出版社*-*出版年：2011-10-1*-*标签：小说文学日本*-*ISBN： 9787532755318 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111418422625.jpg,百度云盘##https://pan.baidu.com/s/1plKRdRRvG0nJYCh9E6EMlA,蓝奏云盘##https://www.lanzous.com/b02mmijsh ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36257110-725f2f,百度提取码：aw25蓝奏提取码：bsfv,https://www.aibooks.cc/books/4952.html
智慧城市大数据 PDF扫描版,李光亚/张鹏翥/孙景乐, 暂无,编程开发,书名：智慧城市大数据 PDF扫描版*-*作者：李光亚/张鹏翥/孙景乐*-*格式：PDF扫描版*-*评分：暂无*-*出版社：上海科学技术出版社*-*出版年：2015-1-1*-*标签：大数据智慧城市*-*ISBN： 9787547822906 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111418324497.jpg,百度云盘##https://pan.baidu.com/s/19Xk_EGM7vOBdxLqBJsYlQg,城通云盘##http://tesscn.aibooks.cc/file/938796-407829099,,百度提取码：2en8,https://www.aibooks.cc/books/4948.html
智慧城市：大数据、物联网和云计算之应用 PDF扫描版,杨正洪, 暂无,编程开发,书名：智慧城市：大数据、物联网和云计算之应用 PDF扫描版*-*作者：杨正洪*-*格式：PDF扫描版*-*评分：暂无*-*出版社：清华大学出版社*-*出版年：2014-1*-*标签：大数据物联网*-*ISBN： 9787302341307 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/201911141827415.jpg,百度云盘##https://pan.baidu.com/s/19Up7GXdsutXLSgiJtqEp1A,城通云盘##http://tesscn.aibooks.cc/file/938796-407828997,,百度提取码：rbr3,https://www.aibooks.cc/books/4945.html
实战Hadoop 2.0（第二版）-从云计算到大数据 PDF扫描版,叶晓江, 暂无,编程开发,书名：实战Hadoop 2.0（第二版）-从云计算到大数据 PDF扫描版*-*作者：叶晓江*-*格式：PDF扫描版*-*评分：暂无*-*出版社：电子工业出版社*-*出版年：2016.6.*-*标签：云计算大数据编程*-*ISBN： 9787121285646 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111418213664.jpg,百度云盘##https://pan.baidu.com/s/1Z29wXC3PszeoTEr0jzIyOw,城通云盘##http://tesscn.aibooks.cc/file/938796-407828919,,百度提取码：56hy,https://www.aibooks.cc/books/4941.html
深入理解大数据：大数据处理与编程实践 PDF扫描版,黄宜华, 6.4,编程开发,书名：深入理解大数据：大数据处理与编程实践 PDF扫描版*-*作者：黄宜华*-*格式：PDF扫描版*-*评分：6.4*-*出版社：机械工业出版社*-*出版年： 2014-8*-*标签：人工智能大数据*-*ISBN： 9787111473251 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111418154689.jpg,百度云盘##https://pan.baidu.com/s/1zygs9UODreECNknPJSFXJQ,城通云盘##http://tesscn.aibooks.cc/file/938796-407828703,,百度提取码：iqdi,https://www.aibooks.cc/books/4938.html
架构大数据：大数据技术及算法解析,赵勇, 暂无,编程开发,书名：架构大数据：大数据技术及算法解析*-*作者：赵勇*-*格式：PDF扫描版*-*评分：暂无*-*出版社：电子工业出版社*-*出版年：2015-6*-*标签：云计算大数据*-*ISBN： 9787121259784 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111418082889.jpg,百度云盘##https://pan.baidu.com/s/1CpGJX1-R-iMakaWZjsDj4Q,城通云盘##http://tesscn.aibooks.cc/file/938796-407828601,,百度提取码：9rp2,https://www.aibooks.cc/books/4935.html
大数据思维与应用攻略 PDF扫描版,王崇骏, 暂无,编程开发,书名：大数据思维与应用攻略 PDF扫描版*-*作者：王崇骏*-*格式：PDF扫描版*-*评分：暂无*-*出版社：机械工业出版社*-*出版年：2016-7*-*标签：互联网大数据编程*-*ISBN： 9787111542612 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111418055453.jpg,百度云盘##https://pan.baidu.com/s/1A9rgzviR02WZcfetC03wVg,城通云盘##http://tesscn.aibooks.cc/file/938796-407828412,,百度提取码：gk33,https://www.aibooks.cc/books/4931.html
大数据架构师指南 PDF扫描版,朱进云/陈坚/王德政 , 6.4,编程开发,书名：大数据架构师指南 PDF扫描版*-*作者：朱进云/陈坚/王德政 *-*格式：PDF扫描版*-*评分：6.4*-*出版社：清华大学出版社*-*出版年：2016-6-1*-*标签：大数据构架师*-*ISBN： 9787302435167 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111417580396.jpg,百度云盘##https://pan.baidu.com/s/1ikR9nnMY6q0s6Kl2UT4s8A,城通云盘## http://tesscn.aibooks.cc/file/938796-407828367,,百度提取码：ihm6,https://www.aibooks.cc/books/4924.html
Web开发权威指南 PDF扫描版,[美] Chris Aquino, 暂无,编程开发,书名：Web开发权威指南 PDF扫描版*-*作者：[美] Chris Aquino*-*格式：PDF扫描版*-*评分：暂无*-*出版社：人民邮电出版社*-*出版年：2017-9*-*标签：Web前段编程*-*ISBN： 9787115466167 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111417544519.jpg,百度云盘##https://pan.baidu.com/s/1HXlYw-7t_IEgSnmGRm4kTw,"城通云盘## http://tesscn.aibooks.cc/file/938796-407828286
",,"
百度提取码：k212
",https://www.aibooks.cc/books/4921.html
Hadoop 2.X HDFS源码剖析 PDF扫描版,徐鹏, 8.7,编程开发,书名：Hadoop 2.X HDFS源码剖析 PDF扫描版*-*作者：徐鹏*-*格式：PDF扫描版*-*评分：8.7*-*出版社：电子工业出版社*-*出版年：2016-3*-*标签：Hadoop大数据*-*ISBN： 9787121281556 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111417485751.jpg,百度云盘##https://pan.baidu.com/s/1yI_DNZyZbvuGO4zVgPmucQ,城通云盘##http://tesscn.aibooks.cc/file/938796-407828223,,百度提取码：rmbm,https://www.aibooks.cc/books/4918.html
Hadoop + Spark 大数据巨量分析与机器学习整合开发实战 PDF扫描版,林大贵, 暂无,编程开发,书名：Hadoop + Spark 大数据巨量分析与机器学习整合开发实战 PDF扫描版*-*作者：林大贵*-*格式：PDF扫描版*-*评分：暂无*-*出版社：清华大学出版社*-*出版年：2017.1.1*-*标签：大数据机器学习*-*ISBN： 9787302453758 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111417435965.jpg,百度云盘##https://pan.baidu.com/s/1-p5z3k8XUVRpkOT8LCu2vg,城通云盘##http://tesscn.aibooks.cc/file/938796-407827830,,百度提取码：gj1a,https://www.aibooks.cc/books/4915.html
疯狂Python讲义 PDF扫描版,李刚, 7.6,编程开发,书名：疯狂Python讲义 PDF扫描版*-*作者：李刚*-*格式：PDF扫描版*-*评分：7.6*-*出版社：电子工业出版社*-*出版年：2019-1*-*标签：Python编程计算机*-*ISBN： 9787121351976 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111408195162.jpg,百度云盘##https://pan.baidu.com/s/143m3RoRZln8AuABPvxmRKQ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36249129-1c9206,,"
百度提取码：u7tj
",https://www.aibooks.cc/books/4911.html
食帖07：大丈夫生于厨房,林江 主编, 7.3,生活时尚,书名：食帖07：大丈夫生于厨房*-*作者：林江 主编*-*格式：EPUB/MOBI/AZW3*-*评分：7.3*-*出版社： 中信出版社*-*出版年：2016-1*-*标签：厨房美食饮食*-*ISBN： 9787508657226 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111407572637.jpg,百度云盘##https://pan.baidu.com/s/12rYqasikhq6C9ayhSF6mBA,蓝奏云盘##https://www.lanzous.com/b02mmhjxg ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36249079-ab7b7f,百度提取码：jfzi蓝奏提取码：e3yo,https://www.aibooks.cc/books/4908.html
恶魔的交易,孙骁骥, 7.4,小说文学,书名：恶魔的交易*-*作者：孙骁骥*-*格式：EPUB/MOBI/AZW3*-*评分：7.4*-*出版社：东方出版社*-*出版年：2019-2-1*-*标签：小说文学*-*ISBN： 9787545533811 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111407520691.jpg,百度云盘##https://pan.baidu.com/s/1dqnMNsDJZ35EEltDPZZRGg,蓝奏云盘##https://www.lanzous.com/b02mmhjib ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36249067-0f1129,百度提取码：w3u6蓝奏提取码：5zi3,https://www.aibooks.cc/books/4905.html
购物凶猛 : 20世纪中国消费史,孙骁骥, 7.4,经济管理,书名：购物凶猛 : 20世纪中国消费史*-*作者：孙骁骥*-*格式：EPUB/MOBI/AZW3*-*评分：7.4*-*出版社：东方出版社*-*出版年： 2019-2-1*-*标签：中国社会经济*-*ISBN： 9787520706230 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/201911140749438.jpg,百度云盘##https://pan.baidu.com/s/1Ui6nP6MG2rkrfoNx2ruyHw,蓝奏云盘##https://www.lanzous.com/b02mmhj3g ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36249064-48140d,百度提取码：qe2s蓝奏提取码：fvn6,https://www.aibooks.cc/books/4902.html
发现你的创造力类型,[美] 梅塔·瓦格纳, 7.5,历史传记,书名：发现你的创造力类型*-*作者：[美] 梅塔·瓦格纳*-*格式：EPUB/MOBI/AZW3*-*评分：7.5*-*出版社： 江西人民出版社*-*出版年：2018-12*-*标签：创意励志思维*-*ISBN： 9787210108061 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111407471392.jpg,百度云盘##https://pan.baidu.com/s/13RPKmKBLyIp9fomb_-zTvg,蓝奏云盘##https://www.lanzous.com/b02mmhifc ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36249046-88f658,百度提取码：a9e6蓝奏提取码：3vg4,https://www.aibooks.cc/books/4899.html
复合型领导力,[美] 埃里克·道格拉斯, 暂无,经济管理,书名：复合型领导力*-*作者：[美] 埃里克·道格拉斯*-*格式：EPUB/MOBI/AZW3*-*评分：暂无*-*出版社：中国友谊出版公司*-*出版年：2019-3*-*标签：管理经济领导力*-*ISBN： 9787505744462 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111407394973.jpeg,百度云盘##https://pan.baidu.com/s/1ydZPFgOCnaD-uYdZjwijDg,蓝奏云盘##https://www.lanzous.com/b02mmhhyf ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36249022-e19ee8,百度提取码：cqay蓝奏提取码：98wz,https://www.aibooks.cc/books/4896.html
冲突管理,[英] 大卫·里德尔, 暂无,经济管理,书名：冲突管理*-*作者：[英] 大卫·里德尔*-*格式：EPUB/MOBI/AZW3*-*评分：暂无*-*出版社：中国友谊出版公司*-*出版年： 2018-9*-*标签：工作管理职场*-*ISBN： 9787505744189 *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111407363769.jpg,百度云盘##https://pan.baidu.com/s/1XAUOf3J_0nan9GSppVUtyQ,蓝奏云盘##https://www.lanzous.com/b02mmhh3e ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36249007-02a5b9,百度提取码：6vr5蓝奏提取码：1nd7,https://www.aibooks.cc/books/4893.html
清明上河图密码（全6册）,冶文彪, 暂无,小说文学,书名：清明上河图密码（全6册）*-*作者：冶文彪*-*格式：EPUB/MOBI/AZW3*-*评分：暂无*-*出版社：上海文艺出版社*-*出版年：---*-*标签：合集套装小说悬疑推理*-*ISBN： --- *-*,https://www.aibooks.cc/wp-content/uploads/2019/11/2019111407303226.jpg,百度云盘##https://pan.baidu.com/s/1EA9M382mGErom14uJs0ljA,蓝奏云盘##https://www.lanzous.com/b02mmhglg ,城通云盘##http://tesscn.aibooks.cc/dir/938796-36248968-770101,百度提取码：ndav蓝奏提取码：d0vb,https://www.aibooks.cc/books/4890.html
